cycle,time_ns,in0_spk,in1_spk,n0_spk,n1_spk,n0_v_real,n1_v_real
1765,17755.000000,0,0,0,0,0.255371,0.674072
1766,17765.000000,0,0,0,0,0.360107,0.796387
1767,17775.000000,0,0,0,0,0.451172,0.903320
1768,17785.000000,0,0,0,0,0.530273,0.996094
1769,17795.000000,0,0,0,1,0.598389,0.000000
1770,17805.000000,0,0,0,0,0.656250,0.000000
1771,17815.000000,0,0,0,0,0.705322,0.000000
1772,17825.000000,0,0,0,0,0.746338,0.000000
1773,17835.000000,0,0,0,0,0.780029,0.000000
1774,17845.000000,0,0,0,0,0.807373,0.081787
1775,17855.000000,0,0,0,0,0.828613,0.154053
1776,17865.000000,0,0,0,0,0.844727,0.217773
1777,17875.000000,0,0,0,0,0.855957,0.273682
1778,17885.000000,0,0,0,0,0.863037,0.322510
1779,17895.000000,0,0,0,0,0.866455,0.364990
1780,17905.000000,0,0,0,0,0.866455,0.401611
1781,17915.000000,0,0,0,0,0.863525,0.432861
1782,17925.000000,0,0,0,0,0.858154,0.459229
1783,17935.000000,0,0,0,0,0.850586,0.480957
1784,17945.000000,0,0,0,0,0.841064,0.498779
1785,17955.000000,0,0,0,0,0.829834,0.513184
1786,17965.000000,1,1,0,0,0.816895,0.524170
1787,17975.000000,0,1,0,0,0.802979,0.532471
1788,17985.000000,0,0,0,0,0.787842,0.537842
1789,17995.000000,0,0,1,0,0.000000,0.889893
1790,18005.000000,0,0,0,1,0.000000,0.000000
1791,18015.000000,0,1,0,0,0.000000,0.000000
1792,18025.000000,0,0,0,0,0.000000,0.000000
1793,18035.000000,0,0,0,0,0.000000,0.000000
1794,18045.000000,0,0,0,0,0.294678,0.000000
1795,18055.000000,0,0,0,0,0.553711,0.641602
1796,18065.000000,0,0,0,1,0.780762,0.000000
1797,18075.000000,0,0,1,0,0.000000,0.000000
1798,18085.000000,0,0,0,0,0.000000,0.000000
1799,18095.000000,0,0,0,0,0.000000,0.000000
1800,18105.000000,0,0,0,0,0.000000,0.000000
1801,18115.000000,0,0,0,0,0.000000,0.407471
1802,18125.000000,0,0,0,0,0.172363,0.768311
1803,18135.000000,0,0,0,1,0.323730,0.000000
1804,18145.000000,0,0,0,0,0.456299,0.000000
1805,18155.000000,0,0,0,0,0.572021,0.000000
1806,18165.000000,0,0,0,0,0.672363,0.000000
1807,18175.000000,0,0,0,0,0.758545,0.000000
1808,18185.000000,0,0,0,0,0.832031,0.236328
1809,18195.000000,0,0,0,0,0.894043,0.445068
1810,18205.000000,0,0,0,0,0.945801,0.628906
1811,18215.000000,0,0,0,0,0.988281,0.789795
1812,18225.000000,0,0,1,0,0.000000,0.929932
1813,18235.000000,0,0,0,1,0.000000,0.000000
1814,18245.000000,0,0,0,0,0.000000,0.000000
1815,18255.000000,0,0,0,0,0.000000,0.000000
1816,18265.000000,0,0,0,0,0.000000,0.000000
1817,18275.000000,0,0,0,0,0.048096,0.000000
1818,18285.000000,0,0,0,0,0.090332,0.105957
1819,18295.000000,0,0,0,0,0.127197,0.199463
1820,18305.000000,0,0,0,0,0.159180,0.281738
1821,18315.000000,0,0,0,0,0.186523,0.353516
1822,18325.000000,0,0,0,0,0.209961,0.416016
1823,18335.000000,0,0,0,0,0.229736,0.469727
1824,18345.000000,0,0,0,0,0.246338,0.515625
1825,18355.000000,0,0,0,0,0.260010,0.554688
1826,18365.000000,0,0,0,0,0.271240,0.587402
1827,18375.000000,0,0,0,0,0.280029,0.614258
1828,18385.000000,0,0,0,0,0.286865,0.636230
1829,18395.000000,0,0,0,0,0.291748,0.653564
1830,18405.000000,0,0,0,0,0.295166,0.666748
1831,18415.000000,0,0,0,0,0.297119,0.676270
1832,18425.000000,0,0,0,0,0.297852,0.682617
1833,18435.000000,0,0,0,0,0.297363,0.686035
1834,18445.000000,0,0,0,0,0.295898,0.686523
1835,18455.000000,0,0,0,0,0.293457,0.684570
1836,18465.000000,0,0,0,0,0.290039,0.680420
1837,18475.000000,0,0,0,0,0.286133,0.674561
1838,18485.000000,0,0,0,0,0.281738,0.666992
1839,18495.000000,0,0,0,0,0.276611,0.657959
1840,18505.000000,0,0,0,0,0.270996,0.647949
1841,18515.000000,0,0,0,0,0.265137,0.636719
1842,18525.000000,0,0,0,0,0.259033,0.624756
1843,18535.000000,0,0,0,0,0.252686,0.612061
1844,18545.000000,0,0,0,0,0.246094,0.598633
1845,18555.000000,0,0,0,0,0.239258,0.584717
1846,18565.000000,0,0,0,0,0.232178,0.570557
1847,18575.000000,0,0,0,0,0.225098,0.555908
1848,18585.000000,0,0,0,0,0.218262,0.541016
1849,18595.000000,0,0,0,0,0.211426,0.526123
1850,18605.000000,0,0,0,0,0.204590,0.510986
1851,18615.000000,0,0,0,0,0.197754,0.495850
1852,18625.000000,0,0,0,0,0.190918,0.480713
1853,18635.000000,0,0,0,0,0.184082,0.465820
1854,18645.000000,0,0,0,0,0.177246,0.450928
1855,18655.000000,0,0,0,0,0.170410,0.436279
1856,18665.000000,0,0,0,0,0.163818,0.421631
1857,18675.000000,0,0,0,0,0.157227,0.407227
1858,18685.000000,0,0,0,0,0.150879,0.393311
1859,18695.000000,0,0,0,0,0.144775,0.379639
1860,18705.000000,0,0,0,0,0.138916,0.366211
1861,18715.000000,0,0,0,0,0.133301,0.353027
1862,18725.000000,0,0,0,0,0.127930,0.340332
1863,18735.000000,0,0,0,0,0.122803,0.327881
1864,18745.000000,0,0,0,0,0.117676,0.315674
1865,18755.000000,0,0,0,0,0.112793,0.303711
1866,18765.000000,1,1,0,0,0.108154,0.291992
1867,18775.000000,0,0,0,0,0.103760,0.280518
1868,18785.000000,0,0,0,0,0.099365,0.269043
1869,18795.000000,0,0,0,0,0.451172,0.610352
1870,18805.000000,0,0,0,0,0.760498,0.909668
1871,18815.000000,0,0,1,1,0.000000,0.000000
1872,18825.000000,0,0,0,0,0.000000,0.000000
1873,18835.000000,0,0,0,0,0.000000,0.000000
1874,18845.000000,0,0,0,0,0.000000,0.000000
1875,18855.000000,0,0,0,0,0.000000,0.000000
1876,18865.000000,0,0,0,0,0.217773,0.079834
1877,18875.000000,0,0,0,0,0.409180,0.154541
1878,18885.000000,1,1,0,0,0.576660,0.224121
1879,18895.000000,1,1,0,0,0.722656,0.288574
1880,18905.000000,1,1,0,0,0.849121,0.347656
1881,18915.000000,1,1,1,0,0.000000,0.754883
1882,18925.000000,0,0,0,1,0.000000,0.000000
1883,18935.000000,0,0,0,0,0.000000,0.000000
1884,18945.000000,0,0,0,0,0.000000,0.000000
1885,18955.000000,0,0,0,0,0.000000,0.000000
1886,18965.000000,0,0,1,0,0.000000,0.000000
1887,18975.000000,0,1,0,0,0.000000,0.737793
1888,18985.000000,0,0,0,1,0.000000,0.000000
1889,18995.000000,0,0,0,0,0.000000,0.000000
1890,19005.000000,0,0,0,0,0.000000,0.000000
1891,19015.000000,0,0,0,0,0.838867,0.000000
1892,19025.000000,0,0,1,0,0.000000,0.000000
1893,19035.000000,0,0,0,0,0.000000,0.594971
1894,19045.000000,0,0,0,1,0.000000,0.000000
1895,19055.000000,0,0,0,0,0.000000,0.000000
1896,19065.000000,0,0,0,0,0.000000,0.000000
1897,19075.000000,0,0,0,0,0.521729,0.000000
1898,19085.000000,0,0,0,0,0.980469,0.000000
1899,19095.000000,0,0,1,0,0.000000,0.405518
1900,19105.000000,0,0,0,0,0.000000,0.768066
1901,19115.000000,0,0,0,1,0.000000,0.000000
1902,19125.000000,0,0,0,0,0.000000,0.000000
1903,19135.000000,0,0,0,0,0.000000,0.000000
1904,19145.000000,0,0,0,0,0.290039,0.000000
1905,19155.000000,0,0,0,0,0.544922,0.000000
1906,19165.000000,0,0,0,0,0.768066,0.247803
1907,19175.000000,0,0,0,0,0.962646,0.468262
1908,19185.000000,0,0,1,0,0.000000,0.663574
1909,19195.000000,0,0,0,0,0.000000,0.835693
1910,19205.000000,0,0,0,0,0.000000,0.986328
1911,19215.000000,0,0,0,1,0.000000,0.000000
1912,19225.000000,0,0,0,0,0.000000,0.000000
1913,19235.000000,0,0,0,0,0.136230,0.000000
1914,19245.000000,0,0,0,0,0.255859,0.000000
1915,19255.000000,0,0,0,0,0.360596,0.000000
1916,19265.000000,0,0,0,0,0.451660,0.116699
1917,19275.000000,0,0,0,0,0.530518,0.219727
1918,19285.000000,0,0,0,0,0.598389,0.310547
1919,19295.000000,0,0,0,0,0.656250,0.390381
1920,19305.000000,0,0,0,0,0.705322,0.459961
1921,19315.000000,0,0,0,0,0.746338,0.520508
1922,19325.000000,0,0,0,0,0.780029,0.572510
1923,19335.000000,0,0,0,0,0.807373,0.616943
1924,19345.000000,0,0,0,0,0.828613,0.654053
1925,19355.000000,0,0,0,0,0.844727,0.684814
1926,19365.000000,0,0,0,0,0.855957,0.709961
1927,19375.000000,0,0,0,0,0.863037,0.729980
1928,19385.000000,0,0,0,0,0.866455,0.745605
1929,19395.000000,0,0,0,0,0.866455,0.757080
1930,19405.000000,0,0,0,0,0.863525,0.764893
1931,19415.000000,0,0,0,0,0.858154,0.769287
1932,19425.000000,0,0,0,0,0.850586,0.770508
1933,19435.000000,0,0,0,0,0.841064,0.769287
1934,19445.000000,0,0,0,0,0.829834,0.765625
1935,19455.000000,0,0,0,0,0.816895,0.760010
1936,19465.000000,0,0,0,0,0.802979,0.752686
1937,19475.000000,0,0,0,0,0.787842,0.743896
1938,19485.000000,0,0,0,0,0.771729,0.733643
1939,19495.000000,0,0,0,0,0.754883,0.721924
1940,19505.000000,0,0,0,0,0.737549,0.709229
1941,19515.000000,0,0,0,0,0.719727,0.695557
1942,19525.000000,0,0,0,0,0.701416,0.681152
1943,19535.000000,0,0,0,0,0.682861,0.666260
1944,19545.000000,1,1,0,0,0.664307,0.650635
1945,19555.000000,1,1,0,0,0.645752,0.634766
1946,19565.000000,0,0,0,0,0.627197,0.618408
1947,19575.000000,0,0,0,0,0.978760,0.969971
1948,19585.000000,0,0,1,1,0.000000,0.000000
1949,19595.000000,0,0,0,0,0.000000,0.000000
1950,19605.000000,0,0,0,0,0.000000,0.000000
1951,19615.000000,0,0,0,0,0.000000,0.000000
1952,19625.000000,0,0,0,0,0.000000,0.000000
1953,19635.000000,0,0,0,0,0.525879,0.194336
1954,19645.000000,0,0,0,0,0.988281,0.376221
1955,19655.000000,0,0,1,0,0.000000,0.545410
1956,19665.000000,0,0,0,0,0.000000,0.701416
1957,19675.000000,0,0,0,0,0.000000,0.844482
1958,19685.000000,0,0,0,0,0.000000,0.974854
1959,19695.000000,0,0,0,1,0.000000,0.000000
1960,19705.000000,0,0,0,0,0.292480,0.000000
1961,19715.000000,0,0,0,0,0.549805,0.000000
1962,19725.000000,0,0,0,0,0.774902,0.000000
1963,19735.000000,0,0,0,0,0.970947,0.000000
1964,19745.000000,0,0,1,0,0.000000,0.120361
1965,19755.000000,0,0,0,0,0.000000,0.228760
1966,19765.000000,0,0,0,0,0.000000,0.325928
1967,19775.000000,0,0,0,0,0.000000,0.412842
1968,19785.000000,0,0,0,0,0.000000,0.490234
1969,19795.000000,0,0,0,0,0.137207,0.558594
1970,19805.000000,0,0,0,0,0.257568,0.618408
1971,19815.000000,0,1,0,0,0.362793,0.670410
1972,19825.000000,0,0,0,0,0.454590,0.715576
1973,19835.000000,0,0,0,0,0.534180,0.753906
1974,19845.000000,0,0,0,1,0.602539,0.000000
1975,19855.000000,0,0,0,0,0.660889,0.000000
1976,19865.000000,0,0,0,0,0.709961,0.000000
1977,19875.000000,0,0,0,0,0.786865,0.000000
1978,19885.000000,0,0,0,0,0.852051,0.000000
1979,19895.000000,0,0,0,0,0.906982,0.287598
1980,19905.000000,0,0,0,0,0.952393,0.540771
1981,19915.000000,0,0,0,0,0.989258,0.762939
1982,19925.000000,0,0,1,0,0.000000,0.956787
1983,19935.000000,0,0,0,1,0.000000,0.000000
1984,19945.000000,0,0,0,0,0.000000,0.000000
1985,19955.000000,0,0,0,0,0.000000,0.000000
1986,19965.000000,0,0,0,0,0.000000,0.000000
1987,19975.000000,0,0,0,0,0.044922,0.000000
1988,19985.000000,0,0,0,0,0.084229,0.136963
1989,19995.000000,0,0,0,0,0.118652,0.257568
1990,20005.000000,0,1,0,0,0.148438,0.363281
1991,20015.000000,0,0,0,0,0.174072,0.455566
1992,20025.000000,0,0,0,0,0.196045,0.535645
1993,20035.000000,0,0,0,0,0.214600,0.977051
1994,20045.000000,0,0,0,1,0.230225,0.000000
1995,20055.000000,0,0,0,0,0.243164,0.000000
1996,20065.000000,0,0,0,0,0.287598,0.000000
1997,20075.000000,0,0,0,0,0.325684,0.000000
1998,20085.000000,0,0,0,0,0.358154,0.000000
1999,20095.000000,0,0,0,0,0.385742,0.280273
2000,20105.000000,0,0,0,0,0.408691,0.526855
2001,20115.000000,0,0,0,0,0.427490,0.742676
2002,20125.000000,0,0,0,0,0.442627,0.930908
2003,20135.000000,0,0,0,1,0.454590,0.000000
2004,20145.000000,0,0,0,0,0.463623,0.000000
2005,20155.000000,0,0,0,0,0.469971,0.000000
2006,20165.000000,0,0,0,0,0.473877,0.000000
2007,20175.000000,0,0,0,0,0.475830,0.000000
2008,20185.000000,0,0,0,0,0.475830,0.131592
2009,20195.000000,0,0,0,0,0.474121,0.247070
2010,20205.000000,0,0,0,0,0.471191,0.348145
2011,20215.000000,0,0,0,0,0.466797,0.436035
2012,20225.000000,0,0,0,0,0.461426,0.512207
2013,20235.000000,0,0,0,0,0.455078,0.577637
2014,20245.000000,0,0,0,0,0.447754,0.633545
2015,20255.000000,0,0,0,0,0.439697,0.680908
2016,20265.000000,0,0,0,0,0.430908,0.720459
2017,20275.000000,0,0,0,0,0.421875,0.752930
2018,20285.000000,0,0,0,0,0.412354,0.779053
2019,20295.000000,0,0,0,0,0.402588,0.799561
2020,20305.000000,0,0,0,0,0.392334,0.814941
2021,20315.000000,0,0,0,0,0.381836,0.825928
2022,20325.000000,0,0,0,0,0.371338,0.832764
2023,20335.000000,0,0,0,0,0.360840,0.835938
2024,20345.000000,0,0,0,0,0.350098,0.835693
2025,20355.000000,0,0,0,0,0.339355,0.832764
2026,20365.000000,0,0,0,0,0.328613,0.827393
2027,20375.000000,0,0,0,0,0.318115,0.819824
2028,20385.000000,0,0,0,0,0.307617,0.810303
2029,20395.000000,0,0,0,0,0.297363,0.799316
2030,20405.000000,0,0,0,0,0.287354,0.786621
2031,20415.000000,0,0,0,0,0.277344,0.772705
2032,20425.000000,0,0,0,0,0.267578,0.758057
2033,20435.000000,0,0,0,0,0.258057,0.742432
2034,20445.000000,0,0,0,0,0.248535,0.726318
2035,20455.000000,0,0,0,0,0.239258,0.709473
2036,20465.000000,0,0,0,0,0.229980,0.692139
2037,20475.000000,0,0,0,0,0.220947,0.674561
2038,20485.000000,0,0,0,0,0.211914,0.656738
2039,20495.000000,0,0,0,0,0.203369,0.638672
2040,20505.000000,0,0,0,0,0.195068,0.620605
2041,20515.000000,0,0,0,0,0.187256,0.602539
2042,20525.000000,0,0,0,0,0.179688,0.584473
2043,20535.000000,1,1,0,0,0.172363,0.566406
2044,20545.000000,1,1,0,0,0.165283,0.548584
2045,20555.000000,0,0,0,0,0.158447,0.531006
2046,20565.000000,0,0,0,0,0.527588,0.885254
2047,20575.000000,0,0,1,1,0.000000,0.000000
2048,20585.000000,0,0,0,0,0.000000,0.000000
2049,20595.000000,0,0,0,0,0.000000,0.000000
2050,20605.000000,0,0,0,0,0.000000,0.000000
2051,20615.000000,0,0,0,0,0.000000,0.000000
2052,20625.000000,0,0,0,0,0.524414,0.195312
2053,20635.000000,0,0,0,0,0.985352,0.378174
2054,20645.000000,0,0,1,0,0.000000,0.548096
2055,20655.000000,0,0,0,0,0.000000,0.705322
2056,20665.000000,0,0,0,0,0.000000,0.849365
2057,20675.000000,0,0,0,0,0.000000,0.980469
2058,20685.000000,0,0,0,1,0.000000,0.000000
2059,20695.000000,0,0,0,0,0.291504,0.000000
2060,20705.000000,0,0,0,0,0.547852,0.000000
2061,20715.000000,0,0,0,0,0.772461,0.000000
2062,20725.000000,0,0,0,0,0.968262,0.000000
2063,20735.000000,0,0,1,0,0.000000,0.120850
2064,20745.000000,0,0,0,0,0.000000,0.229736
2065,20755.000000,0,0,0,0,0.000000,0.327393
2066,20765.000000,0,0,0,0,0.000000,0.414551
2067,20775.000000,0,1,0,0,0.000000,0.492188
2068,20785.000000,0,0,0,0,0.136963,0.560791
2069,20795.000000,0,0,0,0,0.257324,0.621094
2070,20805.000000,0,0,0,1,0.362549,0.000000
2071,20815.000000,0,1,0,0,0.454346,0.000000
2072,20825.000000,0,0,0,0,0.533936,0.000000
2073,20835.000000,0,0,0,0,0.637451,0.000000
2074,20845.000000,0,0,0,0,0.726807,0.000000
2075,20855.000000,0,0,0,0,0.803223,0.644287
2076,20865.000000,0,0,0,1,0.868164,0.000000
2077,20875.000000,0,0,0,0,0.957764,0.000000
2078,20885.000000,0,0,1,0,0.000000,0.000000
2079,20895.000000,0,0,0,0,0.000000,0.000000
2080,20905.000000,0,0,0,0,0.000000,0.000000
2081,20915.000000,0,0,0,0,0.000000,0.392334
2082,20925.000000,0,0,0,0,0.000000,0.737549
2083,20935.000000,0,0,0,1,0.074951,0.000000
2084,20945.000000,0,0,0,0,0.140625,0.000000
2085,20955.000000,0,0,0,0,0.197998,0.000000
2086,20965.000000,0,0,0,0,0.248047,0.000000
2087,20975.000000,0,0,0,0,0.291260,0.000000
2088,20985.000000,1,1,0,0,0.328369,0.219727
2089,20995.000000,1,1,0,0,0.359863,0.412842
2090,21005.000000,0,1,0,0,0.386230,0.582275
2091,21015.000000,0,0,0,1,0.790771,0.000000
2092,21025.000000,0,0,1,0,0.000000,0.000000
2093,21035.000000,0,0,0,0,0.000000,0.000000
2094,21045.000000,0,0,0,0,0.000000,0.000000
2095,21055.000000,0,0,0,0,0.000000,0.000000
2096,21065.000000,0,0,0,0,0.000000,0.775879
2097,21075.000000,0,0,0,1,0.583740,0.000000
2098,21085.000000,0,0,1,0,0.000000,0.000000
2099,21095.000000,0,0,0,0,0.000000,0.000000
2100,21105.000000,0,0,0,0,0.000000,0.000000
2101,21115.000000,0,0,0,0,0.000000,0.000000
2102,21125.000000,0,0,0,0,0.000000,0.413574
2103,21135.000000,0,0,0,0,0.353271,0.783203
2104,21145.000000,0,0,0,1,0.664062,0.000000
2105,21155.000000,0,0,0,0,0.936279,0.000000
2106,21165.000000,0,0,1,0,0.000000,0.000000
2107,21175.000000,0,0,0,0,0.000000,0.000000
2108,21185.000000,0,0,0,0,0.000000,0.000000
2109,21195.000000,0,0,0,0,0.000000,0.252197
2110,21205.000000,0,0,0,0,0.000000,0.476318
2111,21215.000000,0,0,0,0,0.180420,0.674805
2112,21225.000000,0,0,0,0,0.338867,0.849854
2113,21235.000000,0,0,0,1,0.477539,0.000000
2114,21245.000000,0,0,0,0,0.598389,0.000000
2115,21255.000000,0,0,0,0,0.703125,0.000000
2116,21265.000000,0,0,0,0,0.793213,0.000000
2117,21275.000000,0,0,0,0,0.870117,0.000000
2118,21285.000000,0,0,0,0,0.935303,0.127930
2119,21295.000000,0,0,0,0,0.989746,0.241211
2120,21305.000000,0,0,1,0,0.000000,0.341064
2121,21315.000000,0,0,0,0,0.000000,0.428711
2122,21325.000000,0,0,0,0,0.000000,0.504883
2123,21335.000000,0,0,0,0,0.000000,0.571045
2124,21345.000000,0,0,0,0,0.000000,0.627930
2125,21355.000000,0,0,0,0,0.055176,0.676514
2126,21365.000000,0,0,0,0,0.103271,0.717529
2127,21375.000000,0,0,0,0,0.145508,0.751465
2128,21385.000000,0,0,0,0,0.182129,0.779053
2129,21395.000000,0,0,0,0,0.213867,0.801270
2130,21405.000000,0,0,0,0,0.240967,0.818359
2131,21415.000000,0,0,0,0,0.264160,0.830811
2132,21425.000000,0,0,0,0,0.283691,0.839355
2133,21435.000000,0,0,0,0,0.300049,0.844482
2134,21445.000000,0,0,0,0,0.313232,0.846191
2135,21455.000000,0,0,0,0,0.323730,0.844971
2136,21465.000000,0,0,0,0,0.331787,0.841064
2137,21475.000000,0,0,0,0,0.337891,0.834961
2138,21485.000000,0,0,0,0,0.342041,0.826904
2139,21495.000000,0,0,0,0,0.344482,0.817139
2140,21505.000000,0,0,0,0,0.345459,0.805908
2141,21515.000000,0,0,0,0,0.345215,0.793213
2142,21525.000000,0,0,0,0,0.343750,0.779297
2143,21535.000000,0,0,0,0,0.341064,0.764648
2144,21545.000000,0,0,0,0,0.337646,0.749023
2145,21555.000000,0,0,0,0,0.333252,0.732910
2146,21565.000000,0,0,0,0,0.328125,0.716064
2147,21575.000000,0,0,0,0,0.322510,0.698730
2148,21585.000000,0,0,0,0,0.316406,0.681152
2149,21595.000000,0,0,0,0,0.309814,0.663330
2150,21605.000000,0,0,0,0,0.302734,0.645264
2151,21615.000000,0,0,0,0,0.295410,0.627197
2152,21625.000000,0,0,0,0,0.287842,0.609131
2153,21635.000000,0,0,0,0,0.280029,0.591064
2154,21645.000000,0,0,0,0,0.272217,0.572998
2155,21655.000000,0,0,0,0,0.264160,0.555176
2156,21665.000000,0,0,0,0,0.256104,0.537354
2157,21675.000000,0,0,0,0,0.248047,0.519775
2158,21685.000000,0,0,0,0,0.240234,0.502441
2159,21695.000000,0,0,0,0,0.232422,0.485352
2160,21705.000000,0,0,0,0,0.224609,0.468506
2161,21715.000000,0,0,0,0,0.217041,0.452148
2162,21725.000000,0,0,0,0,0.209473,0.436035
2163,21735.000000,0,0,0,0,0.201904,0.420410
2164,21745.000000,0,0,0,0,0.194336,0.405273
2165,21755.000000,0,0,0,0,0.187012,0.390381
2166,21765.000000,0,0,0,0,0.179688,0.375732
2167,21775.000000,0,0,0,0,0.172363,0.361572
2168,21785.000000,0,0,0,0,0.165283,0.347656
2169,21795.000000,0,0,0,0,0.158447,0.333984
2170,21805.000000,0,0,0,0,0.152100,0.320801
2171,21815.000000,0,0,0,0,0.145996,0.307861
2172,21825.000000,0,0,0,0,0.140137,0.295410
2173,21835.000000,0,0,0,0,0.134521,0.283447
2174,21845.000000,0,0,0,0,0.128906,0.271973
2175,21855.000000,0,0,0,0,0.123535,0.260986
2176,21865.000000,0,0,0,0,0.118408,0.250488
2177,21875.000000,0,0,0,0,0.113525,0.240234
2178,21885.000000,0,0,0,0,0.108887,0.230469
2179,21895.000000,0,0,0,0,0.104492,0.221191
2180,21905.000000,0,0,0,0,0.100098,0.212158
2181,21915.000000,0,0,0,0,0.095947,0.203613
2182,21925.000000,0,0,0,0,0.092041,0.195312
2183,21935.000000,0,0,0,0,0.088135,0.187256
2184,21945.000000,0,0,0,0,0.084473,0.179688
2185,21955.000000,0,0,0,0,0.081055,0.172363
2186,21965.000000,0,0,0,0,0.077637,0.165283
2187,21975.000000,0,0,0,0,0.074463,0.158447
2188,21985.000000,0,0,0,0,0.071289,0.152100
2189,21995.000000,0,0,0,0,0.068359,0.145996
2190,22005.000000,0,0,0,0,0.065430,0.140137
2191,22015.000000,0,0,0,0,0.062744,0.134521
2192,22025.000000,0,0,0,0,0.060059,0.128906
2193,22035.000000,0,0,0,0,0.057617,0.123535
2194,22045.000000,0,0,0,0,0.055176,0.118408
2195,22055.000000,0,0,0,0,0.052734,0.113525
2196,22065.000000,0,0,0,0,0.050537,0.108887
2197,22075.000000,0,0,0,0,0.048340,0.104492
2198,22085.000000,0,0,0,0,0.046387,0.100098
2199,22095.000000,0,0,0,0,0.044434,0.095947
2200,22105.000000,0,0,0,0,0.042480,0.092041
2201,22115.000000,0,0,0,0,0.040771,0.088135
2202,22125.000000,0,0,0,0,0.039062,0.084473
2203,22135.000000,0,0,0,0,0.037354,0.081055
2204,22145.000000,0,0,0,0,0.035645,0.077637
2205,22155.000000,0,0,0,0,0.034180,0.074463
2206,22165.000000,0,0,0,0,0.032715,0.071289
2207,22175.000000,0,0,0,0,0.031250,0.068359
2208,22185.000000,0,0,0,0,0.029785,0.065430
2209,22195.000000,0,0,0,0,0.028564,0.062744
2210,22205.000000,0,0,0,0,0.027344,0.060059
2211,22215.000000,0,1,0,0,0.026123,0.057617
2212,22225.000000,0,0,0,0,0.024902,0.055176
2213,22235.000000,0,0,0,0,0.023682,0.052734
2214,22245.000000,0,0,0,0,0.022705,0.427002
2215,22255.000000,0,0,0,0,0.021729,0.755859
2216,22265.000000,0,0,0,1,0.020752,0.000000
2217,22275.000000,0,0,0,0,0.052002,0.000000
2218,22285.000000,0,0,0,0,0.079346,0.000000
2219,22295.000000,0,0,0,0,0.103027,0.000000
2220,22305.000000,0,0,0,0,0.123779,0.000000
2221,22315.000000,0,0,0,0,0.141357,0.208984
2222,22325.000000,0,0,0,0,0.156250,0.392578
2223,22335.000000,0,0,0,0,0.168945,0.553223
2224,22345.000000,0,0,0,0,0.179443,0.693359
2225,22355.000000,0,0,0,0,0.187988,0.814697
2226,22365.000000,0,0,0,0,0.194824,0.919189
2227,22375.000000,0,0,0,1,0.200195,0.000000
2228,22385.000000,0,0,0,0,0.204102,0.000000
2229,22395.000000,0,0,0,0,0.206787,0.000000
2230,22405.000000,0,0,0,0,0.208496,0.000000
2231,22415.000000,0,0,0,0,0.208984,0.000000
2232,22425.000000,0,0,0,0,0.208740,0.082520
2233,22435.000000,0,0,0,0,0.207764,0.154785
2234,22445.000000,0,0,0,0,0.206055,0.218018
2235,22455.000000,0,0,0,0,0.203857,0.273193
2236,22465.000000,0,0,0,0,0.200928,0.321045
2237,22475.000000,0,0,0,0,0.197754,0.362061
2238,22485.000000,0,0,0,0,0.194092,0.396973
2239,22495.000000,0,0,0,0,0.190186,0.426270
2240,22505.000000,0,0,0,0,0.185791,0.450928
2241,22515.000000,0,0,0,0,0.181152,0.471191
2242,22525.000000,0,0,0,0,0.176514,0.487305
2243,22535.000000,1,1,0,0,0.171875,0.500000
2244,22545.000000,0,0,0,0,0.166992,0.509521
2245,22555.000000,0,0,0,0,0.162109,0.516113
2246,22565.000000,0,0,0,0,0.541504,0.898926
2247,22575.000000,0,0,0,1,0.874756,0.000000
2248,22585.000000,0,0,1,0,0.000000,0.000000
