cycle,time_ns,scene,in0_spk,in1_spk,n0_spk,n1_spk,n0_v_real,n1_v_real,n0_i_real,n1_i_real,n0_g_exc_real,n1_g_exc_real
1529,15290.000000,constrained_random,0,0,0,0,-0.197754,0.000000,0.199463,0.579102,0.109863,0.311523
1530,15300.000000,constrained_random,0,0,0,0,0.009521,0.000000,0.183838,0.532959,0.205566,0.581299
1531,15310.000000,constrained_random,0,0,0,0,0.192871,0.000000,0.169434,0.490234,0.188965,0.534668
1532,15320.000000,constrained_random,0,0,0,0,0.354492,0.000000,0.156006,0.450928,0.173828,0.491699
1533,15330.000000,constrained_random,0,0,0,0,0.496094,0.450928,0.143555,0.414795,0.159668,0.452148
1534,15340.000000,constrained_random,0,0,0,0,0.619629,0.847656,0.132080,0.381592,0.146729,0.415771
1535,15350.000000,constrained_random,0,0,0,1,0.726807,0.000000,0.121582,0.351074,0.134766,0.382324
1536,15360.000000,constrained_random,0,0,0,0,0.819092,0.000000,0.112061,0.322998,0.123779,0.351562
1537,15370.000000,constrained_random,0,0,0,0,0.898193,0.000000,0.103027,0.297119,0.113770,0.323242
1538,15380.000000,constrained_random,0,0,0,0,0.965088,0.000000,0.094727,0.273193,0.104492,0.297119
1539,15390.000000,constrained_random,0,0,1,0,0.000000,0.000000,0.087158,0.251221,0.095947,0.273193
1540,15400.000000,constrained_random,0,0,0,0,0.000000,0.251221,0.080322,0.230957,0.088135,0.251221
1541,15410.000000,constrained_random,0,1,0,0,0.000000,0.471924,0.073975,0.212402,0.081055,0.230957
1542,15420.000000,constrained_random,0,0,0,0,0.000000,0.665283,0.068115,0.195312,0.074463,0.212402
1543,15430.000000,constrained_random,0,0,0,0,0.000000,0.833740,0.062744,0.179443,0.068359,0.195312
1544,15440.000000,constrained_random,0,0,0,0,0.062744,0.979736,0.164795,0.460938,0.062744,0.179443
1545,15450.000000,constrained_random,0,0,0,1,0.224854,0.000000,0.151367,0.423828,0.164795,0.460938
1546,15460.000000,constrained_random,0,0,0,0,0.367188,0.000000,0.139160,0.389648,0.151367,0.423828
1547,15470.000000,constrained_random,0,0,0,0,0.491455,0.000000,0.127930,0.358398,0.139160,0.389648
1548,15480.000000,constrained_random,0,0,0,0,0.599609,0.000000,0.117676,0.329590,0.127930,0.358398
1549,15490.000000,constrained_random,0,0,0,0,0.693115,0.000000,0.108154,0.302979,0.117676,0.329590
1550,15500.000000,constrained_random,0,0,0,0,0.773438,0.302979,0.099365,0.278564,0.108154,0.302979
1551,15510.000000,constrained_random,0,0,0,0,0.841797,0.569336,0.091309,0.256104,0.099365,0.278564
1552,15520.000000,constrained_random,0,0,0,0,0.899170,0.802490,0.083984,0.235352,0.091309,0.256104
1553,15530.000000,constrained_random,0,0,0,1,0.947021,0.000000,0.077148,0.216309,0.083984,0.235352
1554,15540.000000,constrained_random,1,0,0,0,0.986084,0.000000,0.070801,0.198975,0.077148,0.216309
1555,15550.000000,constrained_random,0,0,1,0,0.000000,0.000000,0.064941,0.182861,0.070801,0.198975
1556,15560.000000,constrained_random,0,0,0,0,0.000000,0.000000,0.059570,0.168213,0.064941,0.182861
1557,15570.000000,constrained_random,0,0,0,0,0.000000,0.000000,-0.317871,-0.010742,0.059570,0.168213
1558,15580.000000,constrained_random,0,0,0,0,0.000000,-0.010742,-0.277344,-0.003174,0.054688,0.154541
1559,15590.000000,constrained_random,0,0,0,0,0.000000,-0.013672,-0.241943,0.002930,0.050293,0.142090
1560,15600.000000,constrained_random,0,0,0,0,-0.241943,-0.010254,-0.211182,0.007812,0.046143,0.130615
1561,15610.000000,constrained_random,0,0,0,0,-0.443604,-0.002197,-0.184082,0.011719,0.042236,0.120117
1562,15620.000000,constrained_random,0,0,0,0,-0.610107,0.009521,-0.160400,0.014648,0.038818,0.110352
1563,15630.000000,constrained_random,0,0,0,0,-0.746094,0.023682,-0.139648,0.016846,0.035645,0.101318
1564,15640.000000,constrained_random,0,0,0,0,-0.855957,0.039551,-0.121582,0.018555,0.032715,0.093018
1565,15650.000000,constrained_random,0,0,0,0,-0.943359,0.056396,-0.105713,0.019531,0.030029,0.085449
1566,15660.000000,constrained_random,0,0,0,0,-1.011475,0.073486,-0.092041,0.020264,0.027588,0.078369
1567,15670.000000,constrained_random,0,0,0,0,-1.063232,0.090576,-0.080078,0.020752,0.025146,0.072021
1568,15680.000000,constrained_random,0,0,0,0,-1.100830,0.107666,-0.069580,0.020996,0.022949,0.066162
1569,15690.000000,constrained_random,0,0,0,0,-1.126465,0.124268,-0.060303,0.020996,0.020996,0.060791
1570,15700.000000,constrained_random,0,0,0,0,-1.141846,0.140137,-0.052246,0.020752,0.019287,0.055908
1571,15710.000000,constrained_random,0,0,0,0,-1.148438,0.155273,-0.045166,0.020508,0.017578,0.051270
1572,15720.000000,constrained_random,0,1,0,0,-1.147705,0.169434,-0.039062,0.020020,0.016113,0.047119
1573,15730.000000,constrained_random,0,0,0,0,-1.140869,0.182617,-0.033691,0.019287,0.014648,0.043213
1574,15740.000000,constrained_random,0,0,0,0,-1.128906,0.194580,-0.029053,0.018555,0.013428,0.039551
1575,15750.000000,constrained_random,0,0,0,0,-1.112793,0.205322,0.081543,0.314453,0.012207,0.036377
1576,15760.000000,constrained_random,0,0,0,0,-0.986816,0.511475,0.076416,0.289795,0.117676,0.330078
1577,15770.000000,constrained_random,0,0,0,0,-0.871094,0.780762,0.071533,0.267090,0.108154,0.303467
1578,15780.000000,constrained_random,0,0,0,1,-0.764893,0.000000,0.066895,0.246094,0.099365,0.279053
1579,15790.000000,constrained_random,0,0,0,0,-0.667480,0.000000,0.062744,0.226807,0.091309,0.256592
1580,15800.000000,constrained_random,0,0,0,0,-0.578125,0.000000,0.058594,0.208984,0.083984,0.235840
1581,15810.000000,constrained_random,0,0,0,0,-0.496582,0.000000,0.054688,0.192383,0.077148,0.216797
1582,15820.000000,constrained_random,0,0,0,0,-0.422119,0.000000,0.050781,0.177246,0.070801,0.199219
1583,15830.000000,constrained_random,0,0,0,0,-0.354492,0.177246,0.047119,0.163086,0.064941,0.183105
1584,15840.000000,constrained_random,0,0,0,0,-0.293213,0.333008,0.043945,0.150146,0.059570,0.168213
1585,15850.000000,constrained_random,0,0,0,0,-0.237549,0.469727,0.041016,0.138428,0.054688,0.154541
1586,15860.000000,constrained_random,0,0,0,0,-0.187256,0.589111,0.038086,0.127441,0.050293,0.142090
1587,15870.000000,constrained_random,0,1,0,0,-0.141846,0.692871,0.035156,0.117432,0.046143,0.130615
1588,15880.000000,constrained_random,0,0,0,0,-0.101074,0.782471,0.032715,0.108154,0.042236,0.120117
1589,15890.000000,constrained_random,0,0,0,0,-0.064453,0.859131,0.030518,0.099609,0.038818,0.110352
1590,15900.000000,constrained_random,0,0,0,0,-0.031494,0.924316,0.133545,0.387451,0.035645,0.101318
1591,15910.000000,constrained_random,0,0,0,1,0.103271,0.000000,0.123047,0.356445,0.137939,0.388916
1592,15920.000000,constrained_random,0,0,0,0,0.222168,0.000000,0.113281,0.327881,0.126709,0.357666
1593,15930.000000,constrained_random,0,0,0,0,0.326416,0.000000,0.104248,0.301758,0.116455,0.328857
1594,15940.000000,constrained_random,0,0,0,0,0.417480,0.000000,0.095947,0.277588,0.106934,0.302490
1595,15950.000000,constrained_random,0,0,0,0,0.496582,0.000000,0.088379,0.255371,0.098145,0.278076
1596,15960.000000,constrained_random,0,0,0,0,0.564941,0.255371,0.081299,0.235107,0.090088,0.255615
1597,15970.000000,constrained_random,0,0,0,0,0.623535,0.480225,0.074707,0.216064,0.082764,0.235107
1598,15980.000000,constrained_random,1,0,0,0,0.673096,0.677002,0.068848,0.198730,0.075928,0.216064
1599,15990.000000,constrained_random,0,0,0,0,0.714844,0.848389,0.063477,0.182617,0.069824,0.198730
1600,16000.000000,constrained_random,0,0,0,0,0.749512,0.996826,0.058350,0.167969,0.064209,0.182617
1601,16010.000000,constrained_random,0,0,0,1,0.777832,0.000000,-0.321045,-0.017090,0.058838,0.167969
1602,16020.000000,constrained_random,0,0,0,0,0.425537,0.000000,-0.280273,-0.008789,0.053955,0.154297
1603,16030.000000,constrained_random,0,0,0,0,0.128174,0.000000,-0.244629,-0.001953,0.049561,0.141846
1604,16040.000000,constrained_random,0,0,0,0,-0.121826,0.000000,-0.213379,0.003662,0.045410,0.130371
1605,16050.000000,constrained_random,0,0,0,0,-0.330566,0.000000,-0.186035,0.008057,0.041748,0.119873
1606,16060.000000,constrained_random,0,0,0,0,-0.503418,0.008057,-0.162109,0.011475,0.038330,0.110107
1607,16070.000000,constrained_random,0,0,0,0,-0.645508,0.019043,-0.141113,0.014160,0.035156,0.101074
1608,16080.000000,constrained_random,0,0,0,0,-0.760986,0.032227,-0.122803,0.016113,0.032227,0.092773
1609,16090.000000,constrained_random,0,0,0,0,-0.853516,0.046875,-0.106934,0.017578,0.029541,0.085205
1610,16100.000000,constrained_random,0,0,0,0,-0.926514,0.062500,-0.093018,0.018555,0.027100,0.078369
1611,16110.000000,constrained_random,0,0,0,0,-0.982666,0.078369,-0.080811,0.019287,0.024902,0.072021
1612,16120.000000,constrained_random,0,0,0,0,-1.024170,0.094482,-0.070312,0.019775,0.022705,0.066162
1613,16130.000000,constrained_random,0,0,0,0,-1.053711,0.110352,-0.061035,0.020020,0.020752,0.060791
1614,16140.000000,constrained_random,0,0,0,0,-1.072754,0.125732,-0.052979,0.019775,0.019043,0.055908
1615,16150.000000,constrained_random,0,0,0,0,-1.083008,0.140381,-0.045898,0.019531,0.017334,0.051270
1616,16160.000000,constrained_random,1,0,0,0,-1.085693,0.154053,-0.039795,0.019043,0.015869,0.047119
1617,16170.000000,constrained_random,0,0,0,0,-1.082031,0.166748,-0.034424,0.018311,0.014404,0.043213
1618,16180.000000,constrained_random,0,0,0,0,-1.073242,0.178223,-0.029785,0.017822,0.013184,0.039551
1619,16190.000000,constrained_random,0,0,0,0,-1.060059,0.188721,-0.400635,-0.155518,0.011963,0.036377
1620,16200.000000,constrained_random,0,1,0,0,-1.418457,0.025635,-0.352051,-0.135498,0.010986,0.033447
1621,16210.000000,constrained_random,0,0,0,0,-1.713867,-0.111084,-0.309326,-0.118164,0.010010,0.030762
1622,16220.000000,constrained_random,0,0,0,0,-1.954590,-0.224854,-0.271729,-0.103027,0.009033,0.028076
1623,16230.000000,constrained_random,0,0,0,0,-2.148193,-0.319092,-0.134277,0.207520,0.008301,0.025635
1624,16240.000000,constrained_random,0,1,0,0,-2.196533,-0.098877,-0.113525,0.195312,0.112061,0.320557
1625,16250.000000,constrained_random,0,0,0,0,-2.222168,0.100342,-0.095703,0.183594,0.103027,0.294678
1626,16260.000000,constrained_random,0,1,0,0,-2.229004,0.279785,-0.080566,0.172607,0.094727,0.270996
1627,16270.000000,constrained_random,0,0,0,0,-2.220459,0.441162,0.037109,0.456787,0.086914,0.249268
1628,16280.000000,constrained_random,0,1,0,0,-2.094482,0.880127,0.040039,0.423096,0.184326,0.524170
1629,16290.000000,constrained_random,0,0,0,1,-1.970703,0.000000,0.146484,0.686523,0.169434,0.482178
1630,16300.000000,constrained_random,0,1,0,0,-1.745361,0.000000,0.139160,0.633545,0.260254,0.738281
1631,16310.000000,constrained_random,0,0,0,0,-1.536377,0.000000,0.236572,0.877930,0.239258,0.678955
1632,16320.000000,constrained_random,0,0,0,0,-1.238525,0.000000,0.221191,0.809082,0.324463,0.917725
1633,16330.000000,constrained_random,0,0,0,0,-0.967773,0.000000,0.311035,1.044434,0.298340,0.843994
1634,16340.000000,constrained_random,0,0,0,1,-0.618164,0.000000,0.288818,0.962158,0.378906,1.074951
1635,16350.000000,constrained_random,0,0,0,0,-0.304688,0.000000,0.268066,0.886230,0.348389,0.988770
1636,16360.000000,constrained_random,0,0,0,0,-0.024658,0.000000,0.248535,0.816162,0.320312,0.909424
1637,16370.000000,constrained_random,0,0,0,0,0.224854,0.000000,0.230469,0.751465,0.294434,0.836426
1638,16380.000000,constrained_random,0,0,0,0,0.446289,0.000000,0.213623,0.691895,0.270752,0.769287
1639,16390.000000,idle_gap,0,0,0,0,0.641846,0.691895,0.197998,0.636963,0.249023,0.707520
1640,16400.000000,idle_gap,0,0,0,1,0.813965,0.000000,0.183350,0.586426,0.229004,0.650635
1641,16410.000000,idle_gap,0,0,0,0,0.964600,0.000000,0.169678,0.539795,0.210449,0.598389
1642,16420.000000,idle_gap,0,0,1,0,0.000000,0.000000,0.156982,0.497070,0.193359,0.550293
1643,16430.000000,idle_gap,0,0,0,0,0.000000,0.000000,0.145264,0.457520,0.177734,0.506104
1644,16440.000000,idle_gap,0,0,0,0,0.000000,0.000000,0.134277,0.421143,0.163330,0.465332
1645,16450.000000,idle_gap,0,0,0,0,0.000000,0.421143,0.124023,0.387695,0.150146,0.427979
1646,16460.000000,idle_gap,0,0,0,0,0.000000,0.791748,0.114502,0.356689,0.137939,0.393555
1647,16470.000000,idle_gap,0,0,0,1,0.114502,0.000000,0.105957,0.328369,0.126709,0.361816
1648,16480.000000,idle_gap,0,0,0,0,0.215820,0.000000,0.097900,0.302246,0.116455,0.332764
1649,16490.000000,idle_gap,0,0,0,0,0.304932,0.000000,0.090332,0.278076,0.106934,0.305908
1650,16500.000000,idle_gap,0,0,0,0,0.382812,0.000000,0.083252,0.255859,0.098145,0.281250
1651,16510.000000,idle_gap,0,0,0,0,0.450684,0.000000,0.076904,0.235596,0.090088,0.258545
1652,16520.000000,idle_gap,0,0,0,0,0.509521,0.235596,0.070801,0.217041,0.082764,0.237793
1653,16530.000000,idle_gap,0,0,0,0,0.559814,0.443115,0.065430,0.199707,0.075928,0.218750
1654,16540.000000,idle_gap,0,0,0,0,0.602783,0.625000,0.060547,0.183838,0.069824,0.201172
1655,16550.000000,idle_gap,0,0,0,0,0.639160,0.783691,0.055664,0.169189,0.064209,0.185059
1656,16560.000000,idle_gap,0,0,0,0,0.669189,0.921387,0.051270,0.155762,0.058838,0.170166
1657,16570.000000,idle_gap,0,0,0,1,0.693604,0.000000,0.047363,0.143311,0.053955,0.156494
1658,16580.000000,idle_gap,0,0,0,0,0.713135,0.000000,0.043701,0.131836,0.049561,0.143799
